Region Id,Market,Order Region,Order Country,Order State,Order City
1624636150,LATAM,South America,Perú,Ayacucho,Ayacucho
4610127286,LATAM,South America,Brasil,Río de Janeiro,Vassouras
528018949,Pacific Asia,South Asia,India,Telangana,Hyderabad
6205001850,Pacific Asia,Eastern Asia,China,Jiangsu,Jiangyan
8463927572,Pacific Asia,Oceania,Nueva Zelanda,Canterbury,Christchurch
3840213208,Pacific Asia,Oceania,Nueva Zelanda,Wellington,Masterton
6893008480,Pacific Asia,Eastern Asia,China,Heilongjiang,Daqing
6254826944,Pacific Asia,Oceania,Australia,Nueva Gales del Sur,Albury
9091044722,Pacific Asia,Southeast Asia,Filipinas,Capital Nacional,Valenzuela
2472552672,Pacific Asia,Southeast Asia,Filipinas,Calabarzón,Antipolo
8967019012,Pacific Asia,South Asia,Irán,Lorestan,Borujerd
2836870248,Pacific Asia,West Asia,Turquía,Izmir,Izmir
1314517215,Pacific Asia,Eastern Asia,China,Jilin,Shulan
4354956456,Pacific Asia,West Asia,Turquía,Antalya,Antalya
6342281012,Pacific Asia,West Asia,Yemen,Taiz,Taizz
3242917011,Pacific Asia,Eastern Asia,China,Jiangsu,Yangzhou
1000509458,Pacific Asia,Eastern Asia,Japón,Hokkaido,Asahikawa
3564459537,Pacific Asia,Southeast Asia,Filipinas,Mindanao Septentrional,Valencia
3083380614,Africa,North Africa,Marruecos,Chauía-Uardiga,Khouribga
9404872616,Africa,West Africa,Ghana,Gran Accra,Accra
1917780485,Africa,North Africa,Argelia,Tizi Ouzou,Boghni
992534273,Africa,North Africa,Marruecos,Mequinez-Tafilalet,Meknes
2192859307,Africa,East Africa,Kenia,Central,Thika
9963431064,Africa,North Africa,Sudán,Nilo Blanco,Ad Diwem
6640304883,Africa,North Africa,Egipto,Alejandría,Alexandria
4057111416,Africa,Central Africa,República Democrática del Congo,Katanga,Kalemie
2791212670,Africa,North Africa,Sudán,Gezira,Wad Madani
2210766221,Africa,East Africa,Somalia,Benadir,Mogadishu
4719806789,Africa,West Africa,Guinea,Kindia,Kindia
1606350498,Africa,North Africa,Marruecos,Taza-Alhucemas-Taunat,Taza
4061212112,Africa,East Africa,Etiopía,Dire Dawa,Dire Dawa
3551726233,Europe,Southern Europe,Italia,Piamonte,Turin
975771404,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,Cologne
4378049883,Europe,Eastern Europe,Rusia,Tambov,Uvarovo
362804728,Europe,Northern Europe,Reino Unido,Inglaterra,Southend-on-Sea
6834326396,Europe,Northern Europe,Reino Unido,Inglaterra,Widnes
5200000130,Europe,Western Europe,Francia,Provenza-Alpes-Costa Azul,Carpentras
8405018008,Europe,Western Europe,Países Bajos,Utrecht,Utrecht
9453056239,Europe,Western Europe,Bélgica,Limburgo,Genk
5430143610,Europe,Northern Europe,Reino Unido,Inglaterra,Gloucester
4395284807,Europe,Northern Europe,Finlandia,Uusimaa,Helsinki
3545776540,Europe,Western Europe,Francia,Provenza-Alpes-Costa Azul,Miramas
4746818585,Europe,Eastern Europe,Bulgaria,Sofía-Ciudad,Sofia
5610038637,Europe,Southern Europe,España,Andalucía,Granada
4716123935,Europe,Western Europe,Francia,Normandía,Mont-Saint-Aignan
802228358,Europe,Western Europe,Alemania,Berlín,Berlín
1081612537,Europe,Southern Europe,Italia,Cerdeña,Cagliari
9271264316,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,Erftstadt
6358468253,Europe,Northern Europe,Reino Unido,Inglaterra,Harrow
5768228215,Europe,Southern Europe,Italia,Abruzos,Pescara
9651112837,Europe,Western Europe,Francia,Norte-Paso de Calais-Picardía,Tourcoing
603320707,Europe,Southern Europe,Italia,Campania,Afragola
9471853832,Europe,Eastern Europe,Ucrania,Lugansk,Lugansk
8117393268,Europe,Northern Europe,Reino Unido,Inglaterra,Doncaster
2674669661,Europe,Western Europe,Francia,Isla de Francia,Bry-sur-Marne
7165942623,Europe,Western Europe,Bélgica,Henao,Charleroi
4183909776,Europe,Western Europe,Francia,Aquitania-Lemosín-Poitou-Charentes,Niort
9317547204,Europe,Southern Europe,Italia,Véneto,Venice
1919637196,Europe,Western Europe,Alemania,Baden-Wurtemberg,Ulm
1081575637,Europe,Northern Europe,Reino Unido,Inglaterra,Cambridge
3386043116,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,Siegen
9959746362,Europe,Southern Europe,España,Madrid,Las Rozas de Madrid
1950030075,Europe,Northern Europe,Reino Unido,Inglaterra,Luton
5622272693,Europe,Western Europe,Francia,Alsacia-Champaña-Ardenas-Lorena,Verdun
2939128089,Europe,Western Europe,Francia,Isla de Francia,Conflans-Sainte-Honorine
861711912,Europe,Southern Europe,Italia,Lombardía,Sesto San Giovanni
262490226,Europe,Western Europe,Francia,Isla de Francia,Bondy
656039330,Europe,Southern Europe,España,Valenciana,Valencia
1930196386,Europe,Western Europe,Francia,Isla de Francia,Noisy-le-Grand
9383190945,Europe,Southern Europe,España,Valenciana,Elx
8048136019,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,Gronau
5864091346,Europe,Western Europe,Alemania,Hesse,Frankfurt
1644846703,Europe,Northern Europe,Reino Unido,Inglaterra,Rotherham
4010216022,Europe,Western Europe,Francia,Isla de Francia,Savigny-le-Temple
724040488,Europe,Western Europe,Francia,Provenza-Alpes-Costa Azul,La Seyne-sur-Mer
4679157942,Pacific Asia,Eastern Asia,Japón,Shizuoka,Fuji
8129503125,Pacific Asia,Eastern Asia,China,Anhui,Suzhou
2272599438,Pacific Asia,Eastern Asia,Corea del Sur,Gyeongsangnam,Changwon
1633423090,Pacific Asia,Eastern Asia,China,Hebei,Baoding
903845581,Pacific Asia,Oceania,Australia,Nueva Gales del Sur,Port Macquarie
4203174892,Pacific Asia,South Asia,India,Andhra Pradesh,Vijayawada
3402299073,Pacific Asia,Central Asia,Uzbekistán,Surjandarín,Termez
5507423351,Pacific Asia,Central Asia,Kirguistán,Bishkek,Bishkek
8129389005,Pacific Asia,Eastern Asia,China,Pekín,Pekín
4258309328,Pacific Asia,South Asia,India,Maharashtra,Thane
3293890622,Pacific Asia,South Asia,India,Maharashtra,Mumbai
5950933648,Pacific Asia,South Asia,India,Bengala Occidental,Durgapur
4548119596,Pacific Asia,Southeast Asia,Indonesia,Kalimantan Oriental,Samarinda
2190567362,Pacific Asia,Southeast Asia,Filipinas,Visayas Occidental,Bacolod City
6453717237,Pacific Asia,Oceania,Australia,Nueva Gales del Sur,Lismore
8076590618,Pacific Asia,South Asia,India,Guyarat,Bhavnagar
8198496823,Pacific Asia,Southeast Asia,Filipinas,Luzón Central,Angeles City
2905105529,Pacific Asia,West Asia,Turquía,Tekirdag,Corlu
9408490862,Pacific Asia,West Asia,Arabia Saudí,Meca,Jeddah
409832652,Pacific Asia,West Asia,Georgia,Imericia,K'ut'aisi
9327866607,Pacific Asia,Eastern Asia,Japón,Osaka,Hirakata
79917474,Pacific Asia,Eastern Asia,China,Sichuan,Neijiang
9492705811,Pacific Asia,Eastern Asia,China,Guangdong,Shanwei
4424521335,Pacific Asia,Oceania,Nueva Zelanda,Auckland,Waitakere
9747573306,Pacific Asia,South Asia,India,Karnataka,Mangalore
642628931,Pacific Asia,South Asia,Nepal,Central,Kathmandu
3943448957,Pacific Asia,Southeast Asia,Indonesia,Célebes Suroriental,Kendari
2664281725,Pacific Asia,Southeast Asia,Indonesia,Java Oriental,Probolinggo
6838406708,Pacific Asia,Eastern Asia,China,Heilongjiang,Jixi
6933918954,Pacific Asia,Oceania,Australia,Territorio del Norte,Darwin
7536341750,Pacific Asia,South Asia,Irán,Guilán,Rasht
3939593122,Pacific Asia,South Asia,Irán,Juzestán,Ahvaz
8335007037,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,Arnsberg
3760952359,Europe,Southern Europe,Italia,Liguria,Genoa
7176308957,Europe,Western Europe,Francia,Languedoc-Rosellón-Mediodía-Pirineos,Toulouse
6361872812,Europe,Northern Europe,Reino Unido,Inglaterra,Waterlooville
2953331060,Europe,Western Europe,Alemania,Sajonia,Leipzig
1264230651,Europe,Western Europe,Francia,Isla de Francia,Vanves
506803456,Europe,Western Europe,Francia,Auvernia-Ródano-Alpes,Meyzieu
51230349,Europe,Western Europe,Francia,Alsacia-Champaña-Ardenas-Lorena,Mulhouse
4525502174,Europe,Northern Europe,Reino Unido,Inglaterra,Leicester
7685253216,Europe,Western Europe,Francia,Isla de Francia,Chelles
4528634820,Europe,Southern Europe,España,Andalucía,Marbella
8245835400,Europe,Southern Europe,Italia,Toscana,Florence
4222701435,Europe,Eastern Europe,Rusia,Moscú,Kashira
338097324,Europe,Western Europe,Francia,Países del Loira,Cholet
6166434660,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,Bochum
6243759308,Europe,Western Europe,Francia,Auvernia-Ródano-Alpes,Annecy
4491667695,Europe,Western Europe,Alemania,Sajonia-Anhalt,Magdeburg
2998828035,Europe,Western Europe,Bélgica,Amberes,Amberes
2256322243,Europe,Eastern Europe,Rusia,Daguestán,Makhachkala
5427868778,Europe,Eastern Europe,Rusia,Cheliábinsk,Cheliábinsk
6381558721,Europe,Western Europe,Alemania,Brandenburgo,Brandenburgo
2559698639,Europe,Western Europe,Alemania,Hesse,Wetzlar
7138467817,Europe,Western Europe,Francia,Provenza-Alpes-Costa Azul,Pertuis
8725193902,Europe,Southern Europe,España,Valenciana,Torrevieja
8707654672,Europe,Western Europe,Francia,Provenza-Alpes-Costa Azul,Cagnes-sur-Mer
1153126012,Europe,Western Europe,Francia,Isla de Francia,Nanterre
3550362297,Europe,Western Europe,Francia,Auvernia,Vichy
8515010191,Europe,Western Europe,Alemania,Baja Sajonia,Lohne
5575132796,Europe,Western Europe,Francia,Países del Loira,Le Mans
516479172,Europe,Western Europe,Francia,Aquitania-Lemosín-Poitou-Charentes,Bordeaux
2202297326,Europe,Eastern Europe,Rusia,Astracán,Astracán
5374480155,Europe,Western Europe,Francia,Normandía,Rouen
3978139603,Europe,Western Europe,Alemania,Baden-Wurtemberg,Stuttgart
8608573602,Europe,Northern Europe,Reino Unido,Inglaterra,Peterborough
2082449820,Europe,Southern Europe,Italia,Toscana,Montecatini Terme
5201794536,Europe,Eastern Europe,Polonia,Mazovia,Warsaw
6446778013,Europe,Southern Europe,España,Andalucía,Huelva
7366488761,Europe,Southern Europe,Italia,Emilia-Romaña,Reggio nell'Emilia
9810236902,Europe,Western Europe,Francia,Aquitania-Lemosín-Poitou-Charentes,Le Bouscat
4555794257,Europe,Eastern Europe,Rusia,Daguestán,Derbent
1964239029,Europe,Northern Europe,Reino Unido,Inglaterra,Crewe
7417490759,Europe,Western Europe,Francia,Isla de Francia,Paris
4017213919,Europe,Northern Europe,Reino Unido,Inglaterra,Bognor Regis
8961226085,Europe,Western Europe,Francia,Aquitania-Lemosín-Poitou-Charentes,Biarritz
8488930401,Europe,Western Europe,Francia,Provenza-Alpes-Costa Azul,Aix-en-Provence
3750364460,LATAM,South America,Brasil,São Paulo,Registro
1311884282,LATAM,South America,Brasil,Marañón,Presidente Dutra
4112535238,LATAM,Central America,Guatemala,Guatemala,Villa Canales
767618124,LATAM,Central America,México,Morelos,Jiutepec
9799940899,LATAM,South America,Brasil,Bahía,Brumado
5900854451,LATAM,South America,Brasil,Río de Janeiro,Teresópolis
7349976395,LATAM,South America,Brasil,São Paulo,Guarulhos
7608021323,Pacific Asia,West Asia,Turquía,Izmir,Bornova
4747595427,Pacific Asia,West Asia,Turquía,Manisa,Salihli
971206752,Pacific Asia,West Asia,Israel,Tel Aviv,Tel Aviv
1399136180,Pacific Asia,Central Asia,Kazajistán,Astaná,Astaná
1712138237,Pacific Asia,Oceania,Australia,Tasmania,Launceston
9810983766,Pacific Asia,South Asia,India,Jharkhand,Ranchi
7505356756,Pacific Asia,Oceania,Nueva Zelanda,Taranaki,New Plymouth
7576904098,Pacific Asia,Eastern Asia,China,Guangdong,Heyuan
7693375806,Pacific Asia,South Asia,Irán,Markazí,Saveh
8825629529,Pacific Asia,South Asia,India,Chhattisgarh,Durg
4790373593,Pacific Asia,Southeast Asia,Filipinas,Capital Nacional,Makati
7105910384,Pacific Asia,Eastern Asia,China,Guangdong,Xinyi
422100584,Pacific Asia,Eastern Asia,China,Guangdong,Lianzhou
1925396485,Pacific Asia,West Asia,Turquía,Eskisehir,Eskisehir
5702187950,Pacific Asia,Oceania,Australia,Nueva Gales del Sur,Armidale
6018151620,Pacific Asia,Oceania,Australia,Nueva Gales del Sur,Tamworth
7925815976,Pacific Asia,Southeast Asia,Indonesia,Jambi,Jambi
9295420567,Pacific Asia,Eastern Asia,China,Jiangsu,Xuzhou
8903552627,Pacific Asia,Eastern Asia,China,Hubei,Wuhan
289142408,Pacific Asia,Oceania,Australia,Tasmania,Hobart
5428043595,Pacific Asia,West Asia,Turquía,Ankara,Sincan
368536836,Pacific Asia,Oceania,Australia,Queensland,Mackay
3050625479,Pacific Asia,Eastern Asia,China,Shanxi,Yuci
8555297304,Pacific Asia,Eastern Asia,Japón,Fukui,Fukui
2948395269,Pacific Asia,Southeast Asia,Filipinas,Capital Nacional,Caloocan
9413185661,Pacific Asia,West Asia,Irak,Basora,Basra
4500668388,Pacific Asia,South Asia,India,Karnataka,Belgaum
9137511556,Pacific Asia,Southeast Asia,Filipinas,Calabarzón,Cainta
481781771,Pacific Asia,Oceania,Nueva Zelanda,Auckland,Auckland
4895807138,Pacific Asia,Oceania,Nueva Zelanda,Waikato,Taupo
1329135727,Pacific Asia,South Asia,Pakistán,Punyab,Gujranwala
2598245659,Pacific Asia,Central Asia,Kazajistán,Almaty,Sarkand
5851582867,Pacific Asia,West Asia,Emiratos Árabes Unidos,Ajmán,Ajman
5050478388,Pacific Asia,Eastern Asia,China,Guangdong,Zhuhai
8118462930,Pacific Asia,Eastern Asia,Corea del Sur,Gyeonggi,Bucheon
9192773219,Pacific Asia,Oceania,Nueva Zelanda,Nelson,Nelson
3720342775,Pacific Asia,Eastern Asia,China,Jiangxi,Yichun
3903472313,Pacific Asia,South Asia,India,Maharashtra,Solapur
4974217859,Pacific Asia,Eastern Asia,China,Chongqing,Chongqing
2089791616,Pacific Asia,Eastern Asia,China,Guangdong,Zhaoqing
4387442725,Pacific Asia,Southeast Asia,Indonesia,Java Central,Tegal
7275724805,Pacific Asia,South Asia,India,Bihar,Bihar Sharif
4976500971,Pacific Asia,Eastern Asia,China,Jiangsu,Taixing
6770927754,Pacific Asia,South Asia,Pakistán,Jaiber Pajtunjuá,Mardan
113836971,Pacific Asia,Eastern Asia,China,Shanxi,Xinzhou
1115622619,Pacific Asia,Eastern Asia,China,Sichuan,Nanchong
7449489006,Pacific Asia,Southeast Asia,Camboya,Nom Pen,Nom Pen
117904928,Pacific Asia,South Asia,India,Bihar,Patna
4563898981,Pacific Asia,South Asia,India,Haryana,Faridabad
3166348723,Pacific Asia,Oceania,Australia,Queensland,Maryborough
6335508558,Pacific Asia,Eastern Asia,China,Anhui,Huangshan
1471225917,Pacific Asia,Oceania,Australia,Australia Occidental,Kwinana
2661540146,Pacific Asia,South Asia,India,Tamil Nadu,Madurai
940459968,Pacific Asia,Eastern Asia,China,Zhejiang,Wenzhou
54706880,Pacific Asia,Eastern Asia,China,Jiangsu,Suzhou
1246772438,Pacific Asia,Eastern Asia,China,Sichuan,Chengdu
3579050921,Pacific Asia,Eastern Asia,China,Jilin,Huadian
978552904,Pacific Asia,South Asia,India,Rajastán,Fatehpur
3154397285,Pacific Asia,Eastern Asia,China,Jiangsu,Yancheng
9949085061,Pacific Asia,Southeast Asia,Indonesia,Java Oriental,Kediri
6837961385,Pacific Asia,Oceania,Australia,Nueva Gales del Sur,Coffs Harbour
6660344049,Pacific Asia,Southeast Asia,Indonesia,Java Central,Surakarta
4404007818,Pacific Asia,Southeast Asia,Filipinas,Calabarzón,Bacoor
9087275247,Pacific Asia,Oceania,Australia,Queensland,Bundaberg
5027833222,Pacific Asia,Southeast Asia,Malasia,Perak,Ipoh
1573616873,Pacific Asia,Eastern Asia,China,Sichuan,Tongchuan
6396835756,Pacific Asia,Eastern Asia,Corea del Sur,Gyeonggi,Goyang
6980185334,Pacific Asia,Southeast Asia,Filipinas,Capital Nacional,Pasig
9250726679,Pacific Asia,South Asia,India,Maharashtra,Ichalkaranji
6060192262,Pacific Asia,Southeast Asia,Indonesia,Sumatra Meridional,Palembang
3778120283,Pacific Asia,South Asia,India,Rajastán,Kota
5449728611,LATAM,South America,Brasil,São Paulo,São Bernardo do Campo
1559931012,LATAM,Central America,El Salvador,Cuscatlán,San Martín
8963909866,LATAM,Central America,México,Jalisco,Ocotlán
9972822782,Pacific Asia,South Asia,Afganistán,Kabul,Kabul
6800265479,USCA,US Center ,Estados Unidos,Oklahoma,Tulsa
4860312583,USCA,West of USA ,Estados Unidos,California,Moreno Valley
4482524525,Africa,West Africa,Nigeria,Kaduna,Zaria
8037806949,Africa,East Africa,Uganda,Kampala,Kampala
9261671163,Africa,West Africa,Nigeria,Ríos,Port Harcourt
5517463172,Africa,Southern Africa,SudAfrica,Gauteng,Johannesburg
4886902608,Africa,West Africa,Nigeria,Níger,Minna
692933484,Africa,North Africa,Argelia,Constantina,Constantina
2437884580,Africa,West Africa,Nigeria,Ebonyi,Abakaliki
7738102623,Africa,Southern Africa,SudAfrica,Cabo Occidental,Stellenbosch
682946752,Africa,North Africa,Marruecos,Tánger-Tetuán,Tangier
534369823,Africa,Southern Africa,Lesoto,Maseru,Maseru
3383974789,Africa,Southern Africa,SudAfrica,Gauteng,Soweto
2845933813,Europe,Western Europe,Francia,Isla de Francia,Fontenay-aux-Roses
4804390594,Europe,Southern Europe,España,Cataluña,Badalona
7706372153,Europe,Northern Europe,Suecia,Västra Götaland,Gothenburg
5190897590,Europe,Northern Europe,Reino Unido,Escocia,Glasgow
9639181715,Europe,Southern Europe,Italia,Lombardía,Monza
3138190623,Europe,Northern Europe,Reino Unido,Inglaterra,Swindon
1166480749,Europe,Western Europe,Francia,Bretaña,Brest
1898877859,Europe,Western Europe,Francia,Isla de Francia,Le Chesnay
6017684704,Europe,Western Europe,Francia,Isla de Francia,Malakoff
4973950374,Europe,Southern Europe,España,Castilla y León,Valladolid
8617534585,Europe,Western Europe,Francia,Isla de Francia,Sevran
3574289666,Europe,Western Europe,Francia,Isla de Francia,Vincennes
5143168225,Europe,Western Europe,Francia,Normandía,Caen
5250128655,Europe,Western Europe,Países Bajos,Utrecht,Nieuwegein
964687588,Europe,Northern Europe,Reino Unido,Inglaterra,Darton
3897907859,Europe,Northern Europe,Reino Unido,Inglaterra,Northampton
1042569344,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,Halle
4061007974,Europe,Eastern Europe,Ucrania,Dnipropetrovsk,Dniprodzerzhyns'k
4378160633,Europe,Western Europe,Francia,Isla de Francia,Roissy-en-Brie
5727086109,Europe,Western Europe,Francia,Aquitania-Lemosín-Poitou-Charentes,Brive-la-Gaillarde
5430904220,Europe,Western Europe,Francia,Normandía,Le Petit-Quevilly
5486475998,Europe,Western Europe,Alemania,Renania-Palatinado,Trier
4849569342,Europe,Eastern Europe,Polonia,Pomerania,Gdansk
9942352674,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,Velbert
2261783334,Europe,Western Europe,Francia,Provenza-Alpes-Costa Azul,Avignon
6641457327,Europe,Northern Europe,Reino Unido,Inglaterra,Preston
8784994865,Europe,Southern Europe,Italia,Sicilia,Trapani
3831809669,Europe,Southern Europe,Italia,Lacio,Aprilia
1816343090,Europe,Western Europe,Francia,Isla de Francia,Meudon
5060726487,Europe,Eastern Europe,Ucrania,Mykolayiv,Mykolayiv
206097424,Europe,Northern Europe,Reino Unido,Inglaterra,Colchester
1746936532,Europe,Southern Europe,Italia,Calabria,Cosenza
304645678,Europe,Western Europe,Bélgica,Limburgo,Hasselt
9071349478,Europe,Western Europe,Alemania,Mecklemburgo-Pomerania Occidental,Rostock
5525174662,Europe,Western Europe,Francia,Centro-Valle de Loira,Tours
8074383618,Europe,Southern Europe,Italia,Apulia,Altamura
8837330217,Europe,Western Europe,Francia,Provenza-Alpes-Costa Azul,Toulon
7210854709,Europe,Northern Europe,Lituania,Vilna,Vilna
557870867,Europe,Northern Europe,Reino Unido,Inglaterra,Lincoln
6082549330,Europe,Western Europe,Alemania,Bavaria,Aschaffenburg
4408219265,Europe,Western Europe,Alemania,Bremen,Bremen
2250947472,Europe,Western Europe,Alemania,Baden-Wurtemberg,Heidelberg
197797471,Europe,Southern Europe,España,País Vasco,Bilbao
1837186274,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,Wuppertal
591737415,Europe,Western Europe,Francia,Aquitania-Lemosín-Poitou-Charentes,Mont-de-Marsan
5283131985,Europe,Northern Europe,Reino Unido,Inglaterra,Stoke-on-Trent
4260070413,Europe,Western Europe,Francia,Isla de Francia,Garches
